doubanID,imdbID,doubanURL,imdbURL,movieTitle,year,directorName,directorID,category,releaseDate,duration,relatedMovieIDs,doubanTotalVotes,imdbTotalVotes,doubanScore,imdbScore,douban-1star,douban-2star,douban-3star,douban-4star,douban-5star,imdb-1star,imdb-2star,imdb-3star,imdb-4star,imdb-5star,imdb-6star,imdb-7star,imdb-8star,imdb-9star,imdb-10star
1293868,tt0047437,https://movie.douban.com/subject/1293868,http://www.imdb.com/title/tt0047437,龙凤配 Sabrina,1954,比利·怀德,/celebrity/1054385/,"['剧情', '喜剧', '爱情']","['1954-09-09(伦敦首映)', '1954-10-15(美国)']",113分钟,"['1295348', '1298997', '1297965', '1325958', '1293864', '1293489', '1293320', '1296911', '1293839', '1295684']",17432,52715,7.669573198715007,7.790059755287868,35,418,5299,8315,3364,260,141,230,550,1543,4526,13018,17617,8012,6818
1299875,tt0000439,https://movie.douban.com/subject/1299875,http://www.imdb.com/title/tt0000439,火车大劫案 The Great Train Robbery,1903,埃德温·鲍特,/celebrity/1044739/,"['短片', '犯罪', '西部']",['1903-12-01'],11 分钟(18 fps) (TCM print),"['1300142', '1867744', '2046059', '1401761', '1867742', '1304809', '1461114', '1867745', '1298962', '1868400']",5110,14965,8.293933463796478,7.298496491814234,15,31,828,2550,1686,89,82,128,290,870,2113,4732,4067,1203,1391
2049233,tt0997274,https://movie.douban.com/subject/2049233,http://www.imdb.com/title/tt0997274,团子大家族 剧场版 劇場版 CLANNAD  -クラナド-,2007,出崎统,/celebrity/1042172/,"['剧情', '喜剧', '爱情', '动画']",['2007-09-15(日本)'],Japan: 94 分钟,"['1830883', '3927686', '2043166', '3011971', '25777758', '3401239', '25864126', '6886525', '11500326', '6515653']",1464,1211,6.490437158469946,7.478943022295623,113,225,542,348,234,42,17,16,37,74,118,225,255,178,249
26287884,tt4302938,https://movie.douban.com/subject/26287884,http://www.imdb.com/title/tt4302938,魔弦传说 Kubo and the Two Strings,2016,特拉维斯·奈特,/celebrity/1305796/,"['动画', '奇幻', '冒险']","['2017-01-13(中国大陆)', '2016-08-19(美国)']",102分钟,"['25793398', '26147991', '21350559', '4824512', '1919245', '4202982', '4099231', '3769423', '1291577', '10533913']",62333,103497,7.420050374600934,7.884885552238228,312,2743,21443,28050,9786,556,275,453,903,2683,8289,22791,33956,20259,13332
1292212,tt0120632,https://movie.douban.com/subject/1292212,http://www.imdb.com/title/tt0120632,天使之城 City of Angels,1998,布拉德·塞伯宁,/celebrity/1049893/,"['剧情', '爱情', '奇幻']",['1998-04-10(美国)'],114分钟,"['1298128', '1293203', '1298038', '1474180', '1293555', '1293839', '1301890', '1300945', '1920796', '1299362']",126445,106248,7.923966942148762,6.8689292974926595,379,2782,30853,60314,32243,1957,1472,2344,4527,9759,20269,27746,18923,8756,10495
24750126,tt3011894,https://movie.douban.com/subject/24750126,http://www.imdb.com/title/tt3011894,荒蛮故事 Relatos salvajes,2014,达米安·斯兹弗隆,/celebrity/1010314/,"['剧情', '喜剧', '犯罪']","['2014-05-17(戛纳电影节)', '2014-08-21(阿根廷)']",122分钟,"['26844922', '11525673', '1293350', '27059130', '1862151', '26611804', '3742360', '1301171', '6307447', '6985810']",200833,148043,8.788037822469414,8.154873921765972,402,1205,17071,83346,99011,1054,381,567,973,2337,6819,24238,50581,37980,23113
25821673,tt3422078,https://movie.douban.com/subject/25821673,http://www.imdb.com/title/tt3422078,阿薇尔与虚构世界 Avril et le monde truqué,2015,克里斯汀·丹米尔斯,/celebrity/1356639/,"['科幻', '动画', '冒险']",['2015-11-04(法国)'],105分钟,"['3212221', '5327459', '1310177', '6518638', '1921583', '26147991', '25741398', '1291565', '4099231', '1962116']",8045,5312,7.813051584835302,7.351468373493977,32,169,2011,4175,1665,62,19,29,71,258,696,1608,1621,590,358
1296588,tt0057129,https://movie.douban.com/subject/1296588,http://www.imdb.com/title/tt0057129,邪屋 The Haunting,1963,罗伯特·怀斯,/celebrity/1049929/,['恐怖'],['1963-09-18'],112 分钟,"['1305956', '2058979', '1307177', '1298348', '1305431', '1298893', '1422279', '1299201', '1299646', '1296360']",492,31039,7.065040650406504,7.635072006185767,11,29,196,199,57,389,214,390,680,1473,3353,6589,8131,4576,5244
26660864,tt5605524,https://movie.douban.com/subject/26660864,http://www.imdb.com/title/tt5605524,亚人 OAD 亜人 中村慎也事件,2016,安藤裕章,/celebrity/1363602/,"['剧情', '动画', '悬疑', '惊悚']",['2016-05-06'],21分钟,"['26877337', '26746536', '26759792', '26765288', '26717813', '26745206', '25711540', '26429955', '26278482', '26751961']",815,28,7.732515337423313,7.821428571428572,2,10,251,384,168,2,0,0,1,0,2,4,6,5,8
10460165,tt2140371,https://movie.douban.com/subject/10460165,http://www.imdb.com/title/tt2140371,拯救容颜 Saving Face,2011,Daniel Junge,/celebrity/1287966/,"['剧情', '纪录片', '短片']",['2012-03-08(美国)'],40分钟,"['25904330', '6771730', '26169376', '7067690', '1419136', '11592955', '4733022', '25749085', '7015731', '10561894']",217,1230,8.829493087557603,8.151219512195123,0,1,8,108,100,31,2,3,6,31,67,208,347,181,354
21340775,tt4468650,https://movie.douban.com/subject/21340775,http://www.imdb.com/title/tt4468650,神秘世界历险记2,2014,王云飞,/celebrity/1321732/,"['动画', '家庭', '冒险']",['2014-08-08(中国大陆)'],80分钟,"['2381879', '25928812', '25960739', '25804446', '25884865', '25820625', '25844581', '26588952', '25895278', '25926925']",577,7,6.194107452339688,5.571428571428571,65,76,239,132,65,1,1,0,0,1,1,1,1,0,1
3792508,tt1865460,https://movie.douban.com/subject/3792508,http://www.imdb.com/title/tt1865460,亲爱的伽利略 หนีตามกาลิเลโอ,2009,尼提瓦·塔拉吞,/celebrity/1307522/,"['剧情', '爱情']",['2009-07-23(泰国)'],130分钟,"['1394488', '2004613', '3041753', '3732499', '5374383', '1309203', '1308575', '3040954', '4739952', '3212120']",48505,263,7.957901247294093,6.798479087452471,243,1310,11544,21536,13872,5,3,6,4,22,59,88,40,17,19
1866424,tt0760329,https://movie.douban.com/subject/1866424,http://www.imdb.com/title/tt0760329,尼斯湖怪：深水传说 The Water Horse,2007,杰·拉塞尔,/celebrity/1014337/,"['家庭', '奇幻', '冒险']","['2008-02-16(中国大陆)', '2007-12-25(美国)']",112 分钟,"['1585146', '2155676', '1585236', '1457217', '1315574', '1835843', '1306610', '1309136', '1482077', '1295229']",31510,35385,6.754109806410663,6.614328105129293,410,2584,15976,9800,2741,554,398,761,1630,4069,8842,9779,4803,1869,2680
1291847,tt0276501,https://movie.douban.com/subject/1291847,http://www.imdb.com/title/tt0276501,十七岁的单车,2001,王小帅,/celebrity/1018708/,['剧情'],['2001-02-17(柏林电影节)'],113分钟,"['1291875', '1322851', '1292329', '1299062', '1300056', '1292271', '1291828', '1308575', '1292528', '1292219']",89083,4109,7.769922431889362,7.302263324409831,445,1960,22805,46501,17460,32,29,48,100,195,521,1264,1168,442,310
4798888,tt1292594,https://movie.douban.com/subject/4798888,http://www.imdb.com/title/tt1292594,叫我第一名 Front of the Class,2008,彼得·维纳,/celebrity/1165985/,"['剧情', '传记']",['2008-12-07(美国)'],95分钟,"['1849031', '1292656', '1292720', '1298653', '1433990', '2363506', '4023638', '1292052', '2209573', '1309016']",126534,5490,8.593990547995006,8.395264116575593,127,886,15311,54536,55548,29,16,19,47,95,251,813,1439,1210,1571
2124586,tt0936501,https://movie.douban.com/subject/2124586,http://www.imdb.com/title/tt0936501,飓风营救 Taken,2008,皮埃尔·莫瑞尔,/celebrity/1044975/,"['剧情', '动作', '惊悚', '犯罪']",['2008-02-27(法国)'],93 分钟,"['1292728', '1578507', '3068206', '3606971', '1300618', '1947549', '1292553', '1292697', '4286017', '1297544']",154409,535118,8.244001321166513,7.930445247590251,154,1390,25169,80447,47249,2704,1663,2676,5290,12865,37735,111334,185356,99365,76130
1925058,tt0765446,https://movie.douban.com/subject/1925058,http://www.imdb.com/title/tt0765446,逃离地球 Escape from Planet Earth,2013,卡尔·布伦克尔,/celebrity/1337216/,"['喜剧', '动画', '冒险']",['2013-02-15(美国/加拿大)'],89分钟,"['7065417', '4915854', '2042279', '6070226', '3263814', '5154496', '21340202', '2028650', '2303163', '3893805']",4928,23130,6.582792207792208,6.128102031993081,64,463,2710,1350,340,684,447,872,1690,3907,6411,4455,2102,833,1729
1940991,tt0077687,https://movie.douban.com/subject/1940991,http://www.imdb.com/title/tt0077687,霍比特人 The Hobbit,1977,Jules Bass,/celebrity/1050558/,"['动画', '家庭', '奇幻']",['1977-11-27(美国)'],77分钟,"['1475047', '1806565', '1935793', '10461685', '1885042', '2051981', '1935795', '2285907', '1308006', '1770038']",251,11442,7.394422310756972,6.9528054535920285,5,15,78,106,47,277,146,246,476,1050,2028,2901,1847,868,1603
5977835,tt2008006,https://movie.douban.com/subject/5977835,http://www.imdb.com/title/tt2008006,桃姐,2011,许鞍华,/celebrity/1053570/,"['剧情', '家庭']","['2012-03-08(中国大陆)', '2011-09-05(威尼斯电影节)', '2012-03-09(香港)']",118分钟,"['3792799', '6786002', '3011091', '2149806', '3077668', '25798222', '1295644', '1291560', '4876722', '4917726']",224599,4770,8.273990534241024,7.645073375262055,449,2471,35487,113647,72545,49,28,28,58,135,381,1237,1688,738,428
24405378,tt2802144,https://movie.douban.com/subject/24405378,http://www.imdb.com/title/tt2802144,王牌特工：特工学院 Kingsman: The Secret Service,2015,马修·沃恩,/celebrity/1031852/,"['喜剧', '动作', '冒险']","['2015-03-27(中国大陆)', '2015-01-29(英国)']",125分钟(中国大陆),"['1306249', '6845667', '3068206', '26378579', '23761370', '3718279', '3742360', '7065154', '11525673', '1299398']",426286,536699,8.393984320385846,7.803524880799109,1705,5968,63090,191402,164120,4489,2363,3650,6651,15909,43886,118037,173531,97823,70360
1775766,tt0067756,https://movie.douban.com/subject/1775766,http://www.imdb.com/title/tt0067756,宇宙静悄悄 Silent Running,1972,Douglas Trumbull,/subject_search?search_text=Douglas%20Trumbull,"['剧情', '科幻', '冒险']",['1972-03-10'],89 分钟,"['1294852', '1293166', '1306111', '1292519', '1292729', '2382718', '2051867', '1299209', '1294801', '2081233']",487,24354,7.117043121149898,6.838917631600559,10,40,171,200,66,384,349,521,1072,2175,4566,6811,4491,2104,1881
1298997,tt0050658,https://movie.douban.com/subject/1298997,http://www.imdb.com/title/tt0050658,黄昏之恋 Love in the Afternoon,1957,比利·怀德,/celebrity/1054385/,"['剧情', '喜剧', '爱情']",['1957-06-30'],130 分钟,"['1293868', '1295348', '1293489', '1296911', '1294216', '1293864', '1294672', '1293320', '1297965', '1325958']",4302,12273,7.5946071594607165,7.408864988185448,34,168,1342,1850,908,107,64,115,276,682,1617,3519,3027,1376,1490
1293543,tt0078869,https://movie.douban.com/subject/1293543,http://www.imdb.com/title/tt0078869,黑洞 The Black Hole,1979,盖瑞·尼尔森,/celebrity/1293029/,"['动作', '科幻', '家庭', '冒险']",['1979-12-21(美国)'],98分钟,"['2265798', '1305748', '1295705', '1293814', '1300033', '1292716', '1293196', '1294235', '2051867', '2295259']",156,20885,5.55128205128205,6.04778549197989,21,45,59,10,21,549,578,974,1750,3380,5189,4268,2180,839,1178
26352430,tt4679082,https://movie.douban.com/subject/26352430,http://www.imdb.com/title/tt4679082,九个吻 9 Kisses,2014,Elaine Constantine,/subject_search?search_text=Elaine%20Constantine,['短片'],['2014-12-11(美国)'],9分钟,"['26653222', '26587724', '26930233', '2321910', '26934353', '25778881', '24153248', '25788026', '5964828', '4924715']",382,621,7.319371727748691,6.777777777777778,3,18,152,147,63,32,10,14,21,64,119,138,79,41,103
30388455,tt9501230,https://movie.douban.com/subject/30388455,http://www.imdb.com/title/tt9501230,工作细胞特别篇：感冒 はたらく細胞 特別編 風邪症候群,2018,森田侑希,/subject_search?search_text=%E6%A3%AE%E7%94%B0%E4%BE%91%E5%B8%8C,['动画'],['2018-12-26(日本)'],24分钟,"['30217466', '30221777', '27028642', '27130415', '30258123', '27005972', '30252399', '26429936', '26184605', '30335230']",760,10,8.157894736842104,8.0,4,8,150,360,238,0,0,0,0,0,2,2,3,0,3
1296911,tt0058453,https://movie.douban.com/subject/1296911,http://www.imdb.com/title/tt0058453,巴黎假期 Paris - When It Sizzles,1964,理查德·奎因,/celebrity/1041603/,"['喜剧', '爱情']",['1964-03-16'],110 分钟,"['1294216', '1294672', '1295348', '1298997', '1293489', '1293868', '1301641', '1293864', '1297965', '1294349']",1352,6807,6.721893491124262,6.504774496841487,34,150,630,365,172,125,151,199,365,887,1558,1670,911,377,564
1295284,tt0202478,https://movie.douban.com/subject/1295284,http://www.imdb.com/title/tt0202478,星月童话 星月童話,1999,李仁港,/celebrity/1275585/,"['剧情', '爱情', '惊悚']",['1999-04-01(香港)'],106 分钟,"['1300247', '1306799', '1304826', '1298207', '1298334', '1303376', '3732861', '3608982', '1302874', '3724004']",15924,324,7.893996483295655,6.632716049382716,32,334,4459,6720,4379,14,7,5,15,32,75,72,45,18,41
1754124,tt0091276,https://movie.douban.com/subject/1754124,http://www.imdb.com/title/tt0091276,火星大接触 Invaders from Mars,1986,托比·霍珀,/celebrity/1007089/,"['科幻', '恐怖']",['1986-06-06'],100 分钟,"['2265798', '1293814', '1295705', '1294452', '1293196', '2059273', '1293543', '2350883', '1293432', '1306900']",84,6820,6.428571428571428,5.568328445747801,3,7,54,14,7,232,248,430,788,1530,1682,1014,427,140,329
27013111,tt2854926,https://movie.douban.com/subject/27013111,http://www.imdb.com/title/tt2854926,抓人游戏 Tag,2018,杰夫·汤姆西奇,/celebrity/1395787/,['喜剧'],['2018-06-15(美国)'],100分钟,"['27059067', '26949241', '25847558', '27006525', '26731589', '6873863', '26778069', '2996691', '26832363', '3837666']",8181,75383,6.618750763965285,6.673374633538065,172,933,3984,2381,712,982,691,1358,2823,7530,18023,24128,12008,3819,4021
7067670,tt1866218,https://movie.douban.com/subject/7067670,http://www.imdb.com/title/tt1866218,五旬节 Pentecost,2011,彼得·麦克唐纳德,/celebrity/1005405/,"['剧情', '喜剧', '短片', '家庭']",['2011-03(美国)'],11分钟,"['7067671', '7067690', '5153763', '6905176', '10460165', '10528383', '5384601', '1394176', '4156865', '24873799']",35,370,6.228571428571429,6.713513513513513,4,1,14,14,1,8,2,4,12,44,79,110,69,24,18
1396313,tt0456821,https://movie.douban.com/subject/1396313,http://www.imdb.com/title/tt0456821,恋爱地图 戀愛地圖,2005,下山天,/celebrity/1205867/,['爱情'],['2005-04-12(香港)'],102分钟,"['1308575', '1915403', '2326212', '1787277', '1315570', '1756361', '2326215', '2230888', '1292289', '1459368']",36094,1128,7.308084446168338,4.789007092198582,180,1480,13788,15665,4945,461,19,8,16,32,90,171,152,88,91
1292001,tt0120731,https://movie.douban.com/subject/1292001,http://www.imdb.com/title/tt0120731,海上钢琴师 La leggenda del pianista sull'oceano,1998,朱塞佩·托纳多雷,/celebrity/1018983/,"['剧情', '音乐']",['1998-10-28(意大利)'],165分钟,"['1291549', '1294408', '2053515', '1844413', '3007773', '25773932', '1293460', '1293708', '1296736', '6874403']",800611,51185,9.20199697481049,8.250014652730291,1601,4003,43233,210561,540412,336,201,276,479,1171,2706,7367,14758,11839,12052
1498818,tt0449467,https://movie.douban.com/subject/1498818,http://www.imdb.com/title/tt0449467,通天塔 Babel,2006,亚利桑德罗·冈萨雷斯·伊纳里图,/celebrity/1054403/,['剧情'],"['2007-03-13(中国大陆)', '2006-11-10(美国)']",143 分钟,"['1388216', '1308599', '1292062', '1900841', '1292224', '1298624', '1292216', '2149806', '1295124', '1291562']",115789,271580,8.003955470726927,7.452135650637013,347,1968,24779,58705,29989,4126,2096,3121,5378,11422,28464,68841,83091,40261,24780
1300659,tt0117705,https://movie.douban.com/subject/1300659,http://www.imdb.com/title/tt0117705,空中大灌篮 Space Jam,1996,乔·皮特卡,/celebrity/1041645/,"['喜剧', '动画', '运动']","['1997-07-15(中国大陆)', '1996-11-15(美国)']",88 分钟,"['1294766', '1295242', '1294833', '1291575', '1301757', '1299513', '1297756', '1308776', '1291573', '1428878']",30683,139235,6.965811687253527,6.560570258914785,338,2086,14482,10125,3682,2192,2322,4480,8528,17941,32061,32334,18110,6886,14381
25717233,tt3890264,https://movie.douban.com/subject/25717233,http://www.imdb.com/title/tt3890264,心花路放,2014,宁浩,/celebrity/1274265/,"['喜剧', '爱情']","['2014-09-30(中国大陆)', '2014-09-06(多伦多电影节)']",118分钟,"['10574622', '4237879', '25964071', '1297518', '1306249', '27038183', '1307739', '1291543', '1297747', '1329936']",334022,1172,7.090000059876295,6.536689419795222,5678,24384,131605,128598,44091,28,15,20,54,111,299,363,169,45,68
1292211,tt0287467,https://movie.douban.com/subject/1292211,http://www.imdb.com/title/tt0287467,对她说 Hable con ella,2002,佩德罗·阿莫多瓦,/celebrity/1056071/,['剧情'],['2002-03-15(西班牙)'],112分钟,"['1292338', '1981242', '1291559', '1291990', '1292719', '1302061', '1292504', '1294570', '1291853', '1292049']",59827,96382,8.565965199659017,7.963976676142847,120,538,7419,25965,25785,1535,484,630,935,2153,5863,16573,31583,21427,15199
1864542,tt0116343,https://movie.douban.com/subject/1864542,http://www.imdb.com/title/tt0116343,四个不平凡的少年,1996,朱延平,/subject_search?search_text=%E6%9C%B1%E5%BB%B6%E5%B9%B3,"['喜剧', '战争']",['1996'],83分钟,"['1303980', '1302593', '1781738', '3264234', '1305211', '2061104', '1479869', '1864541', '2079632', '1582251']",1179,43,7.133163698049195,6.7441860465116275,19,68,514,382,196,2,0,0,6,3,10,5,6,4,7
7067694,tt1733689,https://movie.douban.com/subject/7067694,http://www.imdb.com/title/tt1733689,时间怪客 Time Freak,2011,安德鲁·鲍勒,/celebrity/1324877/,"['喜剧', '科幻', '短片']",['2011'],10分钟,"['7067671', '3347130', '7067700', '7067690', '3432451', '20423545', '10747823', '4277319', '20423590', '10581501']",56,359,7.5,7.328690807799443,0,0,25,25,7,12,4,5,7,11,47,93,87,46,47
25749870,tt2187474,https://movie.douban.com/subject/25749870,http://www.imdb.com/title/tt2187474,口技艺人 The Ventriloquist,2012,Benjamin Leavitt,/subject_search?search_text=Benjamin%20Leavitt,['短片'],['2012-06-02'],11分钟,"['26635377', '26703417', '5231542', '25837668', '26757897', '26692601', '26757063', '25838903', '26711808', '26616519']",390,722,7.435897435897436,7.301939058171745,3,8,138,188,53,18,4,3,13,31,90,225,193,79,66
24901000,tt2986512,https://movie.douban.com/subject/24901000,http://www.imdb.com/title/tt2986512,神秘博士：博士之时 Doctor Who: The Time of the Doctor,2013,Jamie Payne,/subject_search?search_text=Jamie%20Payne,['科幻'],['2013-12-25(英国)'],71分钟,"['23338330', '11583989', '4296852', '4296866', '26883072', '25777719', '24298647', '25779224', '25807425', '20391415']",3969,5170,8.539178634416729,8.31566731141199,52,123,536,1250,2008,140,47,65,96,151,227,439,913,1235,1857
